#time pos_x pos_y pos_z ori_x ori_y ori_z vel_x vel_y vel_z angvel_x angvel_y angvel_z Fx Fy Fz Mx My Mz Pr0 Pr1 Pr2 Pr3 Pr4
8.113982439041137695e+00 1.209999999999988862e-03 -6.114000000000008317e-03 -1.960000000000294840e-04 -4.717331350619247132e-03 -3.250295730381225212e-02 4.454179432882577672e+00 3.332904920605360096e-04 -5.997268324787215915e-02 -4.234749781477606910e-03 6.089221420490331660e-02 -3.554463357243675681e-01 -5.247072147745417414e-01 1.732499999999996820e-01 -1.052499999999998437e-01 1.000000000001932676e-02 9.638603099999998661e-03 1.017000000000001236e-02 -3.032680000000000098e-02 3.749471205831927814e-49 0.000000000000000000e+00 7.403692252039681449e-21 1.961107490647739020e-31 1.000000000000000000e+00
8.138990640640258789e+00 2.319999999999988738e-03 -6.387000000000003785e-03 -1.320000000000209894e-04 -5.933940517329538977e-03 -2.639310625473534344e-02 4.443396009398419721e+00 2.224684228481163886e-02 3.626137288713782159e-02 3.724140999217862881e-04 -7.256550612080459040e-02 2.019677186551258607e-01 -3.832525439876172113e-01 2.309799999999997411e-01 -6.658100000000000129e-01 -2.429999999999949978e-01 -2.094170690000000251e-02 7.929999999999992610e-03 -3.004629999999999801e-02 1.685861494488353728e-28 0.000000000000000000e+00 4.042956408171186683e-22 7.123167300015778707e-39 1.000000000000000000e+00
8.165000915527343750e+00 2.344999999999985985e-03 -4.264000000000017776e-03 -1.770000000000382379e-04 6.167280740679181861e-03 -3.181041804639628268e-02 4.434936884211674091e+00 -1.205614660889759229e-02 1.746670996508650070e-02 -1.215416406100418463e-03 1.216768756030633669e-01 9.417449674820353722e-02 -2.367683607135278034e-01 -2.031900000000002038e-01 8.774000000000015120e-02 -1.099999999999567990e-02 1.326269309999999861e-02 2.391999999999994131e-02 -3.367939999999999823e-02 9.999987300637251941e-01 0.000000000000000000e+00 3.323012369278511256e-32 4.456554003404566429e-57 1.269936274863297659e-06
8.190001964569091797e+00 1.705000000000012061e-03 -5.496000000000000885e-03 -1.940000000000274838e-04 -2.975560688350142868e-03 -3.354254559453195839e-02 4.431401155042070883e+00 -4.802102407829259988e-04 -3.524004382364843979e-02 -2.696565198245265849e-03 2.954250215894824866e-02 -2.789947858607815245e-01 -1.673912561056707937e-01 8.960999999999996746e-02 4.734000000000015973e-02 -1.159999999999854481e-01 1.452649309999999930e-02 1.219999999999998863e-02 -2.969759999999999761e-02 3.052108702126730663e-17 0.000000000000000000e+00 5.706114848582732580e-18 8.602673987338925118e-45 1.000000000000000000e+00
8.219143867492675781e+00 2.319000000000015493e-03 -6.172000000000010811e-03 -3.230000000000177174e-04 -8.793118200122407302e-03 -2.914669277463266539e-02 4.425366415156520183e+00 2.259842818566624306e-02 1.595288250577130140e-02 3.572874021452893145e-04 -1.486862445214660322e-01 8.418370169509452328e-02 -9.896676734434611822e-02 -1.380300000000000971e-01 -4.515299999999999869e-01 6.550000000000011369e-01 -7.726066900000000057e-03 2.245000000000008100e-02 -2.309409999999999935e-02 4.480687258774433444e-09 0.000000000000000000e+00 3.669641486442770173e-24 1.437297335153058173e-30 9.999999955193127343e-01
8.245979309082031250e+00 2.969999999999972662e-03 -4.602999999999995984e-03 -1.740000000000074820e-04 3.891782717441394368e-03 -2.692649547998104964e-02 4.426076225728607483e+00 2.681610652918027526e-02 4.201428706541159019e-02 5.173467815041833673e-03 -2.509735492249874356e-01 2.340112394145884567e-01 2.759022173376140530e-01 -4.849600000000000577e-01 -6.990000000000007319e-02 1.192000000000007276e+00 2.845889310000000033e-02 3.929999999999989058e-02 2.715000000000009073e-04 1.092195903116480811e-47 0.000000000000000000e+00 4.225000221814210172e-60 1.199874007771203707e-33 1.000000000000000000e+00
8.275005817413330078e+00 3.817000000000014825e-03 -3.824999999999995071e-03 -3.400000000003400302e-05 7.718596389059584340e-03 -1.937214037346590700e-02 4.441197572905795532e+00 3.170520415230954764e-02 3.219605306980464349e-02 3.308685295711440155e-03 -3.225589186745365100e-01 7.488840510453927124e-02 1.480946652184650825e+00 -2.595100000000001295e-01 2.289699999999998958e-01 2.546000000000020691e+00 4.960119309999999615e-02 2.550999999999992163e-02 4.965020000000000544e-02 1.582259861755116576e-120 0.000000000000000000e+00 9.737191941187366107e-164 1.019419009660198827e-35 1.000000000000000000e+00
8.300986051559448242e+00 4.713999999999995971e-03 -2.832000000000001183e-03 8.000000000008000711e-06 1.265824110787105994e-02 -1.078069107616119737e-02 4.507759319691715838e+00 2.789650323431560816e-02 1.330086441129804675e-02 -3.511585146935402441e-03 -5.535141944249525325e-01 -5.593297427251930215e-02 3.746199086918686305e+00 -8.070000000000021600e-02 9.746100000000001984e-01 3.490000000000009095e+00 7.493539309999999731e-02 3.098000000000000753e-02 7.600300000000000111e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.071039734672898839e-59 1.000000000000000000e+00
8.325979948043823242e+00 5.238999999999993662e-03 -3.147000000000010900e-03 -2.130000000000187299e-04 1.050193185494041614e-02 8.067053293376424961e-03 4.632556572172829235e+00 3.103217382694326010e-02 -2.753288285017542816e-02 -4.402954031208838187e-03 -5.404455368329578180e-01 -2.715190812530330344e-01 5.593377398038257731e+00 2.679999999999971294e-02 8.726199999999999513e-01 3.721000000000003638e+00 8.223639309999999925e-02 5.354999999999998650e-02 7.083649999999999669e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.176957447482962951e-76 1.000000000000000000e+00
8.352996587753295898e+00 6.328000000000000291e-03 -4.264000000000017776e-03 -2.210000000000267306e-04 7.394753306710910579e-04 1.734381174525001512e-02 4.799914671742205208e+00 3.342811447487364918e-02 -2.731597616231225614e-02 -3.772924884301033749e-04 -2.982345090995283110e-01 -2.009910156453370844e-01 5.655469506815441250e+00 -7.071700000000000763e-01 5.126599999999998936e-01 4.585000000000007958e+00 7.624399310000000429e-02 1.013399999999999856e-01 6.756109999999999893e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.162575937632426417e-68 1.000000000000000000e+00
8.378989219665527344e+00 7.010999999999989463e-03 -4.595000000000015739e-03 -2.330000000000387317e-04 -1.622106879331397739e-03 2.433626235309382935e-02 4.933749384287127171e+00 1.307870675299730064e-02 -1.868666796942531835e-02 2.274557696173632598e-03 -1.738027499551014765e-01 -1.378148916316578876e-01 5.159174059745502028e+00 -1.374060000000000059e+00 1.874699999999998035e-01 4.842000000000012960e+00 5.831309309999999774e-02 1.320099999999999607e-01 1.025311000000000139e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.310720110207299947e-63 1.000000000000000000e+00
8.403995513916015625e+00 6.994999999999973461e-03 -5.216999999999999416e-03 -1.050000000000217426e-04 -7.925974716071593207e-03 2.382679656605768415e-02 5.063997104665346249e+00 -2.698427187836797622e-02 -2.978471521637508085e-02 4.800760008016933633e-04 -9.594645305087469433e-02 -1.027204036300723849e-01 5.859241538909671476e+00 -2.087839999999999918e+00 3.320999999999996177e-02 4.975000000000022737e+00 5.798109309999999877e-02 1.491299999999999848e-01 1.500819999999999932e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.723392009665321323e-78 1.000000000000000000e+00
8.428981304168701172e+00 5.662000000000000366e-03 -6.084000000000006070e-03 -2.090000000000147296e-04 -8.447150433817718351e-03 2.802509409899212045e-02 5.227938886058317358e+00 -5.591200029348091655e-02 2.788868263692845240e-03 -4.808393558090376212e-03 -1.029938620175589875e-01 3.065609808367420613e-02 8.044665817067972569e+00 -2.227820000000000356e+00 -5.182000000000002160e-01 4.611000000000018417e+00 4.188949310000000120e-02 1.345000000000000639e-01 1.555360000000000076e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.362637183128857551e-153 1.000000000000000000e+00
8.455987930297851562e+00 4.087999999999980538e-03 -5.071999999999993181e-03 -3.549999999999942091e-04 -9.093369371822923597e-03 2.911911046042892082e-02 5.485872141884074793e+00 -2.648038168421954289e-02 4.674931581288061661e-02 -2.499963412450683319e-04 5.957719708160238992e-03 8.279624984990663350e-02 6.765413388265755223e+00 -1.805210000000000203e+00 -4.140000000000001457e-01 5.056000000000011596e+00 7.391969310000000293e-02 9.275999999999995360e-02 1.336299999999999988e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 9.509968720654929225e-150 1.000000000000000000e+00
8.480982065200805664e+00 4.284999999999983267e-03 -3.653000000000017344e-03 -2.219999999999999751e-04 -5.390002793786763391e-03 3.105831410825787842e-02 5.582651725724578462e+00 -8.458157119219020508e-04 1.539769057385494307e-02 8.458157119219020508e-04 -3.638494074615142987e-02 3.278870330256652976e-02 2.088244989860559286e+00 -9.963600000000001344e-01 8.775599999999998957e-01 5.814999999999997726e+00 1.724801931000000121e-01 1.137999999999994571e-02 1.649049999999999960e-01 2.061464203990309143e-318 0.000000000000000000e+00 0.000000000000000000e+00 1.192027069661029596e-25 1.000000000000000000e+00
8.508008718490600586e+00 4.043999999999992045e-03 -4.270999999999997021e-03 -3.110000000000057163e-04 -9.129851309070959389e-03 3.138076883679641327e-02 5.594661329465487221e+00 -2.053848512555998818e-02 -3.738731318874134735e-02 1.690335501484371014e-03 -2.964798755178782788e-02 -1.726456571216164748e-01 7.945475877519132535e-01 -1.687930000000000152e+00 1.263349999999999973e+00 5.713999999999998636e+00 1.723791930999999944e-01 1.522000000000001130e-02 2.107239999999999946e-01 3.523834551099090587e-218 0.000000000000000000e+00 0.000000000000000000e+00 3.495168979090927130e-11 9.999999999650482918e-01
8.536000728607177734e+00 3.155000000000018900e-03 -5.709999999999992859e-03 -1.289999999999902336e-04 -1.252573761746234027e-02 2.462653597974728825e-02 5.626593693956738029e+00 5.673221436060186217e-03 -1.822673269883039182e-02 5.466295426234090912e-03 -8.384027910835999131e-03 -4.118547139663177037e-02 6.299200571910527069e-01 -2.285210000000000186e+00 -1.403799999999999493e-01 4.581000000000017280e+00 8.531069310000000128e-02 5.454000000000003290e-02 1.955119999999999914e-01 1.272064835003063458e-220 0.000000000000000000e+00 1.583403575643896697e-272 1.425042808639455510e-11 9.999999999857496213e-01
8.566000461578369141e+00 4.373000000000015763e-03 -5.327999999999999403e-03 6.000000000006000533e-06 -1.117928131402390335e-02 2.994405979247938623e-02 5.631255447816432280e+00 3.564980150991985987e-03 1.201769326918262527e-02 -1.984129224308656559e-03 -8.715769975998681474e-02 -1.472878122800367999e-02 8.712900904767542989e-03 -2.443130000000000024e+00 9.584799999999997766e-01 4.509000000000014552e+00 1.445151930999999945e-01 7.186000000000003496e-02 1.546180000000000054e-01 8.167823470248366935e-229 0.000000000000000000e+00 3.301037205557770984e-300 1.683841270927345974e-31 1.000000000000000000e+00
8.597992658615112305e+00 3.375999999999990120e-03 -4.964999999999997193e-03 -2.520000000000299778e-04 -1.737758140719414257e-02 2.717909957593223069e-02 5.627258982032101287e+00 -3.586704950925920926e-02 1.258154329654506513e-02 -3.877993122087606236e-03 7.175289475229515435e-02 -1.597006856160771981e-01 -7.269938163686839872e-02 -1.315370000000000150e+00 1.061589999999999812e+00 4.516000000000019554e+00 1.357571931000000065e-01 3.892000000000006565e-02 8.588940000000000463e-02 3.146450986977297422e-84 0.000000000000000000e+00 1.591156645286415417e-226 6.694371001044025520e-76 1.000000000000000000e+00
8.622988700866699219e+00 2.328999999999969983e-03 -4.611000000000003984e-03 -2.150000000000207301e-04 -1.347159779069606600e-02 2.022269991681557855e-02 5.627217955970153618e+00 -3.459415861748162818e-02 8.132086575483771923e-03 -4.557903362871993172e-03 1.960735870769426958e-01 2.697738058984440468e-02 4.511817905429297941e-03 2.212999999999998302e-01 1.211099999999998289e-01 3.264000000000010004e+00 5.938529310000000005e-02 2.359999999999917719e-03 2.312020000000000047e-02 1.010236786243825133e-11 0.000000000000000000e+00 1.320817616461410903e-90 2.526123183341402142e-39 9.999999999898975256e-01
8.658985614776611328e+00 1.265999999999989356e-03 -4.469000000000000750e-03 -5.300000000000304468e-04 -6.894809418136027546e-03 2.118920763666221063e-02 5.627282914162994309e+00 -2.500316703336755413e-03 4.515723500572528006e-03 1.318348807214216262e-03 4.889780191374797774e-02 1.557714274843412239e-02 -1.824949248598381132e-02 6.599399999999997490e-01 -8.074400000000001576e-01 7.170000000000129603e-01 -9.623056900000001232e-03 2.010000000000067288e-03 -2.705609999999999959e-02 9.997701185786649347e-01 0.000000000000000000e+00 1.742504719326534182e-41 2.087477590779092347e-41 2.298814213351062935e-04
8.688980340957641602e+00 2.163999999999999257e-03 -4.313000000000011269e-03 -1.280000000000169891e-04 -1.029002248883159609e-02 1.907232812971493274e-02 5.625954231048993393e+00 1.314302635410749542e-02 2.285743713757588426e-03 7.053662241675012073e-03 2.968134508285092191e-02 -1.646682276917854904e-01 -8.416315310079068926e-03 -2.508100000000004215e-01 -3.389299999999999535e-01 3.740000000000236469e-01 1.925579309999999808e-02 3.733000000000008534e-02 -3.560379999999999795e-02 9.990307940836221645e-01 0.000000000000000000e+00 9.866367725908306804e-36 8.632314326452138045e-68 9.692059163779383766e-04
8.714984893798828125e+00 2.002000000000003777e-03 -4.341000000000011516e-03 -1.349999999999962341e-04 -1.120510255544271416e-02 1.286711020262520933e-02 5.626905569027568887e+00 -3.998738256915109791e-03 -9.800829061077112549e-05 9.212779317407045242e-04 5.487964530808684543e-02 -7.325093522664742618e-02 3.034121021958604506e-03 -9.218000000000037275e-02 -1.522199999999997999e-01 1.290000000000190994e-01 3.715299309999999661e-02 2.438999999999991175e-02 -3.329829999999999596e-02 9.999982177760807778e-01 0.000000000000000000e+00 3.369648410406671508e-41 9.276430217562557608e-61 1.782223919233499146e-06
8.739996433258056641e+00 1.960000000000017284e-03 -4.318000000000016270e-03 -8.099999999999774047e-05 -1.035513187446390759e-02 1.440556384078384156e-02 5.626103898175329299e+00 -3.918658372540356413e-03 -1.679425016802771863e-03 9.996577480923297693e-05 -4.153956729519829583e-02 3.721247994133653619e-02 -2.564809260570411961e-02 8.726999999999973667e-02 -4.872299999999998299e-01 -1.699999999999590727e-02 2.462409309999999754e-02 1.655999999999990813e-02 -3.212229999999999946e-02 9.999999251793681987e-01 0.000000000000000000e+00 6.934024561344506537e-35 1.008855358136787278e-43 7.482063173343847400e-08
8.765002012252807617e+00 1.805999999999974293e-03 -4.425000000000012257e-03 -1.300000000000189893e-04 -1.171443196510768558e-02 1.561068084770189657e-02 5.625631414718279544e+00 2.883060587213894053e-03 -2.353518846702886487e-04 -1.490561936247520322e-03 -2.610154214589031560e-02 3.630863378224793991e-02 6.731671998085071891e-03 5.193999999999965311e-02 -3.357000000000001094e-01 -2.799999999999158717e-02 3.213179310000000011e-02 1.688000000000000611e-02 -3.280929999999999958e-02 9.999997907767228522e-01 0.000000000000000000e+00 1.527618473715276107e-37 4.034969041789134004e-45 2.092232771546884316e-07
8.790983915328979492e+00 2.106999999999970008e-03 -4.330000000000000515e-03 -1.570000000000182361e-04 -1.027814568898044456e-02 1.668514939545406861e-02 5.626443810017672575e+00 2.235978825686072910e-03 5.884154804442763732e-05 -1.726018742634366498e-03 6.125715939909108336e-04 -3.958005064759317210e-02 2.639889062692502703e-02 6.017999999999990024e-02 -3.738100000000001977e-01 -6.699999999997885425e-02 3.034839309999999915e-02 1.614999999999988667e-02 -3.292570000000000219e-02 9.999998641540653876e-01 0.000000000000000000e+00 4.841387785012849889e-37 3.081423978547722013e-55 1.358459346418112734e-07
8.815986394882202148e+00 1.919999999999977280e-03 -4.422000000000009257e-03 -2.179999999999959748e-04 -1.291917369957396033e-02 1.399132172452777212e-02 5.626994240341759657e+00 -1.660080741994701767e-03 5.000243198778687222e-04 -1.160056422116833045e-03 -2.034171454364027895e-02 -5.987415268429951282e-02 -1.028826199696485609e-02 7.447999999999987963e-02 -4.849600000000000577e-01 -1.299999999999954525e-01 2.443449309999999944e-02 1.621000000000005770e-02 -3.287079999999999863e-02 9.999999266282276755e-01 0.000000000000000000e+00 1.001072587894722563e-34 2.471732169779295644e-58 7.337177233238595604e-08
8.840981483459472656e+00 2.023999999999970267e-03 -4.305000000000003268e-03 -2.150000000000207301e-04 -1.291162179454730281e-02 1.493452386180926794e-02 5.625970874048809023e+00 -3.528446870552730784e-04 1.627006056980477913e-03 5.488695131976960425e-04 2.810129756972600239e-03 6.263237239447547178e-02 -1.713723011979586749e-02 7.922999999999991161e-02 -3.469700000000002227e-01 -6.799999999998362910e-02 3.104799310000000076e-02 1.496999999999992781e-02 -3.334340000000000220e-02 9.999997568078641264e-01 0.000000000000000000e+00 6.142496924598070641e-37 2.716565425547147462e-44 2.431921358781946126e-07
8.867000341415405273e+00 1.902000000000014790e-03 -4.339000000000009516e-03 -1.900000000000234834e-04 -1.085434848301503226e-02 1.643397410104263656e-02 5.626086542816631564e+00 1.287899964756473135e-02 -1.201054486501902359e-03 1.348876577147903842e-03 -3.584357615645575312e-02 9.098155245393364787e-02 3.350371631007273334e-03 9.466999999999980986e-02 -4.665400000000001768e-01 -1.269999999999811280e-01 2.786619309999999877e-02 1.539000000000001478e-02 -3.417749999999999955e-02 9.989391571268037007e-01 0.000000000000000000e+00 2.022762797477787763e-32 3.176689301352279093e-36 1.060842873196302149e-03
8.895100593566894531e+00 2.720999999999973440e-03 -4.370000000000012763e-03 -1.420000000000309903e-04 -1.143959268296423915e-02 2.001782495696957653e-02 5.626134754028991658e+00 6.396620132223929112e-02 1.145015753541706732e-02 -1.942942711939959479e-03 -1.518486326884594118e-01 3.742965121652307436e-01 -2.188459379026368515e-02 -4.739500000000003155e-01 1.570900000000001739e-01 2.110000000000127329e-01 8.692749310000000285e-02 6.776999999999988589e-02 -3.045710000000000084e-02 1.585457059905894995e-109 0.000000000000000000e+00 1.396366706835073488e-101 5.672067685234838352e-70 1.000000000000000000e+00
8.920012712478637695e+00 5.292999999999992156e-03 -3.732000000000013085e-03 -2.929999999999877147e-04 -5.088549651846464329e-03 3.704994674275319255e-02 5.624799231707262592e+00 6.531048038541027723e-02 1.072471056052626791e-02 -5.131824118681222943e-03 -2.295067054410527829e-01 4.547185387748426955e-01 -2.888736220042254638e-02 -6.858600000000003583e-01 2.381562999999999874e+00 1.134000000000014552e+00 2.532781931000000486e-01 9.945999999999988184e-02 -3.374309999999999810e-02 2.417550514455296387e-313 0.000000000000000000e+00 0.000000000000000000e+00 5.177259414132039969e-106 1.000000000000000000e+00
8.944985389709472656e+00 5.979000000000012083e-03 -3.835000000000005071e-03 -3.980000000000094573e-04 -6.631483902147294884e-03 4.497780825792885989e-02 5.624545079247568857e+00 -2.771495997175538531e-02 -1.975066100514283676e-02 7.263920916784078440e-03 1.397322822138652165e-01 -3.104623350209512744e-01 2.983631479426859801e-02 -1.022020000000000373e+00 3.081611000000000100e+00 2.442000000000007276e+00 2.185361930999999980e-01 1.316100000000000048e-01 -3.928290000000000254e-02 8.457537627408331638e-199 0.000000000000000000e+00 0.000000000000000000e+00 2.678624058023295380e-95 1.000000000000000000e+00
8.969985723495483398e+00 3.908000000000022567e-03 -4.719000000000000972e-03 6.999999999995898392e-05 -9.033107058118439170e-03 2.048068105167777722e-02 5.626552545696915431e+00 -7.746746175159190118e-02 -1.068102880850772818e-02 3.640350642600276472e-03 2.458716180621913217e-01 -5.323489375874428386e-01 1.810882341366498727e-02 -9.084000000000003183e-02 1.270239999999999814e+00 3.941000000000002501e+00 5.150479310000000144e-02 6.745000000000000995e-02 -2.189220000000000055e-02 8.278901883585618798e-168 0.000000000000000000e+00 1.006711534159213297e-124 1.591044456432149468e-204 1.000000000000000000e+00
8.994980573654174805e+00 2.105999999999996763e-03 -4.369000000000011763e-03 -2.159999999999939746e-04 -1.318255839689541631e-02 1.641954968912617829e-02 5.625467230652644979e+00 -3.376534538968579274e-02 2.024320470045086126e-02 -1.208191268683040179e-02 4.682235706563743494e-02 1.058868511460606815e-01 3.477676601732980488e-02 1.308246999999999716e+00 -5.750000000000010658e-02 5.544000000000011141e+00 -5.007020690000000412e-02 -8.129999999999970584e-03 2.685436000000000073e-02 2.381356716166332885e-59 0.000000000000000000e+00 3.539113282358006877e-113 6.752424814838617105e-16 9.999999999999993339e-01
9.019977807998657227e+00 2.219999999999999751e-03 -3.707000000000015838e-03 -5.340000000000344471e-04 -3.962860091906605930e-03 2.325385001335833479e-02 5.628169895947944035e+00 1.593910315791465665e-02 2.187876895201881083e-02 1.419920105660923883e-03 5.241229316721494197e-02 1.304936655171319015e-01 1.984369571244599395e-01 1.822352999999999668e+00 3.436400000000001675e-01 6.155000000000001137e+00 -4.116850689999999868e-02 -3.693000000000012939e-02 9.011099999999999666e-02 4.853878793739645093e-54 0.000000000000000000e+00 3.501549250986213975e-184 6.221417188031415920e-09 9.999999937785828408e-01
9.044983386993408203e+00 2.902999999999988923e-03 -3.275000000000000133e-03 -1.450000000000062350e-04 -7.078094652682054289e-03 1.995982206726987229e-02 5.635290464041180947e+00 9.918732461786313598e-03 -1.379823669078869205e-03 9.998722239769520679e-05 -8.299620413719820122e-02 -7.000524516619027228e-03 8.752017892149511757e-01 9.765099999999997671e-01 1.459579999999999878e+00 6.249000000000023647e+00 1.304229309999999954e-02 -4.620000000000068496e-03 1.568729999999999847e-01 4.171108299892476813e-136 0.000000000000000000e+00 5.921849315194376846e-293 3.708077965986006197e-06 9.999962919220339863e-01
9.069984197616577148e+00 2.715999999999996195e-03 -3.776000000000001577e-03 -5.290000000000016911e-04 -7.633569210762304082e-03 2.559246440573925696e-02 5.672033216517230692e+00 -1.212659535026328625e-03 -1.813639334002261488e-02 5.884965390568802808e-04 -2.054748221838112454e-02 -2.947553203463490479e-02 2.055091788372459760e+00 1.136799999999997812e-01 1.171409999999999840e+00 6.695999999999997954e+00 -2.993690690000000085e-02 2.173999999999987054e-02 2.125749999999999862e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.140540824314967747e-12 9.999999999958594232e-01
9.101058483123779297e+00 2.834999999999976428e-03 -4.291999999999990267e-03 -1.120000000000009877e-04 -8.452843799753750886e-03 1.890466018080338984e-02 5.750652096461817742e+00 2.198433044748083348e-02 1.524996909505438661e-02 1.296872371813016485e-03 1.354594682374355152e-01 -1.157274992396523927e-01 2.674720192548762476e+00 -3.785800000000003607e-01 9.934699999999998532e-01 7.325000000000017053e+00 -5.522640690000000380e-02 2.425999999999994827e-02 3.031559999999999810e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.915595618944389627e-44 1.000000000000000000e+00
9.133984327316284180e+00 4.122999999999987786e-03 -2.799999999999996936e-03 -4.460000000000019504e-04 -4.216590327409619476e-03 1.498159497855056088e-02 5.843373053129189643e+00 1.199788148812784214e-02 2.974438820725745433e-02 -7.077886921054193231e-03 1.280396223785249255e-01 -6.580952355020711075e-02 2.780289951025685546e+00 -4.529000000000000803e-01 1.961130000000000040e+00 7.284000000000020236e+00 1.960509309999999839e-02 6.340000000000012292e-03 3.690729999999999844e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.961008161507180610e-63 1.000000000000000000e+00
9.158985376358032227e+00 3.529999999999977600e-03 -2.569000000000015715e-03 -5.220000000000224460e-04 -3.357127935602832736e-03 1.229427869320254274e-02 5.911807426079146666e+00 -2.309903072609749766e-02 2.429898037420597651e-02 -9.599597184870044047e-04 1.566810169562860844e-01 -2.354056092697447145e-02 2.819722754144322163e+00 -9.376300000000004076e-01 1.831350000000000033e+00 7.689000000000021373e+00 4.032241000000000210e-04 1.563000000000003276e-02 4.593229999999999813e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.513904430083088094e-55 1.000000000000000000e+00
9.183986425399780273e+00 2.967999999999970662e-03 -1.585000000000003073e-03 -4.939999999999944436e-04 2.466916312436229219e-03 1.111550043204934286e-02 5.984399011320171269e+00 -2.405215721004431983e-02 2.157195874474018144e-02 9.094061039449218703e-03 1.008091021923590569e-01 1.237448549637153727e-01 1.958438461411406761e+00 -5.489200000000002966e-01 1.398930000000000007e+00 7.937000000000011823e+00 -1.792910690000000182e-02 2.799999999999913669e-03 5.495220000000000660e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 4.240900637486880024e-36 1.000000000000000000e+00
9.210997343063354492e+00 2.278999999999975490e-03 -1.447000000000003839e-03 -4.900000000002124878e-05 3.440757822823048429e-03 1.693548057520111172e-02 6.013661231969617660e+00 -6.978107549945731201e-03 4.344496711536510909e-03 5.594020102022301960e-03 -1.315967431474419358e-01 2.665858456154707179e-02 1.070196293752325278e+00 1.663692999999999866e+00 1.400400000000000089e+00 8.110000000000013642e+00 -2.121990690000000179e-02 -1.068500000000001116e-01 6.830720000000000125e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 6.889598023121761750e-57 1.000000000000000000e+00
9.236006259918212891e+00 2.604999999999968452e-03 -1.358999999999999098e-03 -2.030000000000087290e-04 -3.485668116965712215e-03 1.419803289790788799e-02 6.040157205667762597e+00 1.436866596347689123e-02 5.982135360965742076e-03 -4.039384005796497860e-03 -1.328613839782542549e-01 -7.072868147630151370e-02 1.425782424522037850e+00 1.553551999999999822e+00 2.182520000000000238e+00 8.387000000000000455e+00 -5.122440689999999824e-02 -1.374200000000000976e-01 8.106780000000000097e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.678140205845884630e-88 1.000000000000000000e+00
9.262985467910766602e+00 3.025999999999973156e-03 -1.135999999999998122e-03 -2.590000000000092228e-04 -4.293336370695399751e-03 1.506465527268741056e-02 6.087939783766976198e+00 7.095651898478699121e-03 9.662164287288750944e-03 -3.547825949239349561e-03 1.847955645429951166e-01 9.485684587276092816e-02 1.703718847132771996e+00 5.621399999999998620e-01 3.384961220000000104e+00 8.117000000000018645e+00 -8.498790690000000703e-02 -1.781900000000000706e-01 9.258910000000000196e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.878959509656246422e-146 1.000000000000000000e+00
9.288996458053588867e+00 2.981000000000011418e-03 -8.470000000000144080e-04 -3.910000000000302123e-04 6.957772542678598328e-03 1.725593784521084473e-02 6.130277699646828005e+00 -1.135047400400074694e-02 7.723811325693240304e-03 -3.097365963095048951e-03 2.405418956879265269e-01 6.293880022391060147e-02 1.397340088043191209e+00 5.858099999999997198e-01 4.150821999999999790e+00 7.925000000000011369e+00 -1.054728069000000074e-01 -2.438299999999999912e-01 9.907259999999999955e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 3.741844295988090080e-187 1.000000000000000000e+00
9.313996553421020508e+00 2.446999999999976971e-03 -7.419999999999926654e-04 -4.170000000000007034e-04 8.516777937743302829e-03 1.634029808042569698e-02 6.159052375539479485e+00 -1.814460287510356179e-02 1.080274041075661440e-02 3.800964218599929816e-03 -1.830098176362406348e-01 -2.393398091629422297e-01 1.129382053405750153e+00 5.510599999999998833e-01 4.004151999999999489e+00 8.318000000000012051e+00 -1.945258069000000145e-01 -2.887299999999999311e-01 1.098037999999999847e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.927525260197615226e-314 1.000000000000000000e+00
9.338983774185180664e+00 2.074000000000020272e-03 -3.070000000000017160e-04 -2.010000000000067288e-04 -3.317288099814242209e-03 6.479956105734707705e-03 6.186790621857781503e+00 -1.250478212130581336e-02 1.014387925680308548e-02 9.403596155214916184e-04 -9.171125413795289116e-02 -1.660066568026857536e-01 9.421044148913476635e-01 9.554599999999997539e-01 3.867481999999999864e+00 8.816000000000002501e+00 -2.664888068999999859e-01 -3.656699999999999395e-01 1.167427999999999910e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000000e+00
